ZONA PORTUARIA,SOCIEDAD PORTUARIA,TIPO DE SERVICIO,TIPO DE CARGA,EXPORTACION,IMPORTACIÓN,TRANSBORDO,TRANSITO INTERNACIONAL,FLUVIAL,CABOTAJE,MOVILIZACIONES A BORDO,TRANSITORIA,AÑO VIGENCIA,MES VIGENCIA,TOTAL_MOVILIZADO,FECHA,PERIODO_NUM,BALANCE_EXP_IMP,TRIMESTRE,AÑO_INCOMPLETO
BUENAVENTURA,GRUPO PORTUARIO S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,86338,0,0,0,0,0,0,2023,10,86338,2023-10-01,69,-86338,4,0
CARTAGENA,SOCIEDAD PORTUARIA OLEFINAS Y DERIVADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,51209,0,0,0,0,0,0,2024,2,51209,2024-02-01,73,-51209,1,0
CARTAGENA,COREMAR SHOREBASE SA,PUBLICO,GENERAL,0,29,0,0,0,0,0,0,2023,11,29,2023-11-01,70,-29,4,0
CARTAGENA,SOCIEDAD PORTUARIA DEL DIQUE S.A.,PUBLICO,GRANEL LIQUIDO,0,11753,0,0,0,19404,0,0,2020,8,31157,2020-08-01,31,-11753,3,0
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,70972,0,0,0,2021,2,70972,2021-02-01,37,0,1,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL LIQUIDO,0,18609,0,0,0,0,0,0,2018,1,18609,2018-01-01,0,-18609,1,0
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2216973,0,0,0,0,0,0,0,2023,7,2216973,2023-07-01,66,2216973,3,0
G. MORROSQUILLO,OLEODUCTO CENTRAL S.A.,PUBLICO,GRANEL LIQUIDO,1590536,0,0,0,0,0,0,0,2020,12,1590536,2020-12-01,35,1590536,4,0
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,GENERAL,0,16140,0,0,1476,53,0,0,2020,1,17669,2020-01-01,24,-16140,1,0
SANTA MARTA,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,0,334855,0,0,0,110054,0,0,2021,3,444909,2021-03-01,38,-334855,1,0
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,85715,0,0,0,0,0,0,2023,10,85715,2023-10-01,69,-85715,4,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL LIQUIDO,0,6000,0,0,0,0,0,0,2021,3,6000,2021-03-01,38,-6000,1,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GENERAL,132,120739,0,0,0,0,0,0,2024,4,120871,2024-04-01,75,-120607,2,0
SANTA MARTA,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,0,367071,0,0,0,68538,0,0,2021,9,435609,2021-09-01,44,-367071,3,0
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,312298,0,0,0,0,0,0,2023,7,312298,2023-07-01,66,-312298,3,0
CARTAGENA,SOCIEDAD PORTUARIA DEXTON S.A.,PUBLICO,GRANEL LIQUIDO,2060,14252,0,0,0,0,0,0,2024,9,16312,2024-09-01,80,-12192,3,0
GUAJIRA,SOCIEDAD PORTUARIA DE LA PENINSULA S.A.,PUBLICO,GENERAL,0,1240,0,0,0,0,0,0,2021,1,1240,2021-01-01,36,-1240,1,0
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,GENERAL,0,0,0,0,0,2550,0,0,2024,9,2550,2024-09-01,80,0,3,0
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,CONTENEDORES,0,0,0,0,0,4713,0,0,2021,5,4713,2021-05-01,40,0,2,0
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,60424,0,0,0,2024,1,60424,2024-01-01,72,0,1,0
GUAJIRA,PUERTO BRISA S.A.,PUBLICO,CARBON AL GRANEL,109480,0,0,0,0,0,0,0,2019,4,109480,2019-04-01,15,109480,2,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL LIQUIDO,0,18169,0,0,0,0,0,0,2024,1,18169,2024-01-01,72,-18169,1,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL LIQUIDO,12419,37761,0,0,0,0,0,0,2024,4,50180,2024-04-01,75,-25342,2,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,216781,0,0,0,0,0,0,2019,7,216781,2019-07-01,18,-216781,3,0
TURBO,UNIBAN LOGISTICA S.A,PUBLICO,GENERAL,14676,0,0,0,0,0,0,0,2024,5,14676,2024-05-01,76,14676,2,0
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,117024,180488,316482,0,0,4332,0,0,2022,5,618326,2022-05-01,52,-63464,2,0
CARTAGENA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,5333,0,0,0,0,0,0,2019,5,5333,2019-05-01,16,-5333,2,0
CARTAGENA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,2754,0,0,2022,4,2754,2022-04-01,51,0,2,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,147715,0,0,0,0,0,0,0,2025,7,147715,2025-07-01,90,147715,3,0
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,72842,105855,340910,0,0,0,0,0,2019,9,519607,2019-09-01,20,-33013,3,0
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,GENERAL,0,0,0,0,1931,0,0,0,2018,12,1931,2018-12-01,11,0,4,0
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,5767,0,0,0,0,0,0,2021,1,5767,2021-01-01,36,-5767,1,0
CARTAGENA,SOCIEDAD PORTUARIA OLEFINAS Y DERIVADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,71632,0,0,0,0,0,0,2020,7,71632,2020-07-01,30,-71632,3,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,CARBON AL GRANEL,0,0,0,0,0,292,0,0,2020,3,292,2020-03-01,26,0,1,0
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,1503,0,0,0,0,0,0,0,2024,6,1503,2024-06-01,77,1503,2,0
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,CONTENEDORES,364,1743,0,0,0,7340,0,0,2025,8,9447,2025-08-01,91,-1379,3,0
CARTAGENA,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,4852,0,0,2019,2,4852,2019-02-01,13,0,1,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,43314,62329,0,0,0,0,0,0,2018,4,105643,2018-04-01,3,-19015,2,0
CARTAGENA,SOCIEDAD PORTUARIA DEL DIQUE S.A.,PUBLICO,GRANEL LIQUIDO,0,6807,0,0,0,26872,0,0,2021,8,33679,2021-08-01,43,-6807,3,0
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL LIQUIDO,0,5500,0,0,0,0,0,0,2022,4,5500,2022-04-01,51,-5500,2,0
BUENAVENTURA,GRUPO PORTUARIO S.A,PUBLICO,CARBON AL GRANEL,110887,0,0,0,0,0,0,0,2021,10,110887,2021-10-01,45,110887,4,0
CARTAGENA,SOCIEDAD PORTUARIA BAVARIA S.A,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,28200,0,0,0,0,0,0,2022,5,28200,2022-05-01,52,-28200,2,0
CARTAGENA,PUERTOS DEL CARIBE SOCIEDAD PORTUARIA S.A.,PUBLICO,GRANEL LIQUIDO,0,5340,0,0,0,0,0,0,2020,3,5340,2020-03-01,26,-5340,1,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL LIQUIDO,0,55517,0,0,0,4554,0,0,2021,11,60071,2021-11-01,46,-55517,4,0
CIENAGA,SOCIEDAD PORTUARIA PUERTO NUEVO S.A.,PUBLICO,CARBON AL GRANEL,1355018,0,0,0,0,0,0,0,2018,2,1355018,2018-02-01,1,1355018,1,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL LIQUIDO,0,50925,0,0,0,0,0,0,2021,9,50925,2021-09-01,44,-50925,3,0
CARTAGENA,ALGRANEL S.A.,PUBLICO,GRANEL LIQUIDO,0,7020,0,0,0,0,0,0,2022,10,7020,2022-10-01,57,-7020,4,0
Z.P. RIO MAGDALENA,SOCIEDAD PORTUARIA LA GLORIA DE COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,58940,0,0,0,2023,10,58940,2023-10-01,69,0,4,0
CARTAGENA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,8540,7573,0,0,0,0,0,0,2024,1,16113,2024-01-01,72,967,1,0
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,CONTENEDORES,54,388,0,0,0,0,0,0,2021,4,442,2021-04-01,39,-334,2,0
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,1678,0,0,0,0,0,0,0,2024,3,1678,2024-03-01,74,1678,1,0
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,37332,0,0,0,0,0,0,2019,9,37332,2019-09-01,20,-37332,3,0
GUAJIRA,SOCIEDAD PORTUARIA DE LA PENINSULA S.A.,PUBLICO,GENERAL,0,2846,0,0,0,0,0,0,2018,6,2846,2018-06-01,5,-2846,2,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GENERAL,0,27378,0,0,0,0,0,0,2024,1,27378,2024-01-01,72,-27378,1,0
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,CONTENEDORES,0,536,0,0,0,0,0,0,2023,7,536,2023-07-01,66,-536,3,0
CARTAGENA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,2923,0,0,2021,12,2923,2021-12-01,47,0,4,0
TURBO,PROMOTORA BANANERA S.A,PUBLICO,CONTENEDORES,4267,0,0,0,0,3864,0,0,2020,6,8131,2020-06-01,29,4267,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,34535,0,0,0,0,0,0,2023,9,34535,2023-09-01,68,-34535,3,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,102089,0,0,0,0,0,0,0,2018,8,102089,2018-08-01,7,102089,3,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,GENERAL,4522,2144,0,0,0,0,0,0,2025,8,6666,2025-08-01,91,2378,3,0
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,115,20192,0,0,0,0,0,0,2024,3,20307,2024-03-01,74,-20077,1,0
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GRANEL LIQUIDO,0,26729,0,0,0,0,0,0,2023,8,26729,2023-08-01,67,-26729,3,0
CARTAGENA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,8290,0,0,0,0,0,0,2019,3,8290,2019-03-01,14,-8290,1,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,CONTENEDORES,0,56,0,0,0,0,0,0,2018,7,56,2018-07-01,6,-56,3,0
CARTAGENA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,327,0,0,2020,6,327,2020-06-01,29,0,2,0
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GRANEL LIQUIDO,0,23981,0,0,0,0,0,0,2018,11,23981,2018-11-01,10,-23981,4,0
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,245,6479,0,104,0,0,0,0,2020,12,6828,2020-12-01,35,-6234,4,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL LIQUIDO,15880,2458,0,0,0,29343,0,0,2025,7,47681,2025-07-01,90,13422,3,0
G. MORROSQUILLO,OLEODUCTO CENTRAL S.A.,PUBLICO,GRANEL LIQUIDO,1242278,0,0,0,0,0,0,0,2023,7,1242278,2023-07-01,66,1242278,3,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GENERAL,0,61488,0,0,0,0,0,0,2019,5,61488,2019-05-01,16,-61488,2,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,3208,0,0,0,0,7628,0,0,2019,9,10836,2019-09-01,20,3208,3,0
TUMACO,SOCIEDAD PORTUARIA REGIONAL TUMACO PACIFIC PORT S.A,PUBLICO,GRANEL LIQUIDO,0,0,0,0,0,2359,0,0,2021,8,2359,2021-08-01,43,0,3,0
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,65786,0,0,0,2019,12,65786,2019-12-01,23,0,4,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GENERAL,0,28257,0,0,0,0,0,0,2022,9,28257,2022-09-01,56,-28257,3,0
SAN ANDRES,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,7254,0,0,2018,6,7254,2018-06-01,5,0,2,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,GRANEL LIQUIDO,10407,0,0,0,0,0,0,0,2021,4,10407,2021-04-01,39,10407,2,0
TURBO,UNIBAN LOGISTICA S.A,PUBLICO,GENERAL,17683,0,0,0,0,0,0,0,2021,11,17683,2021-11-01,46,17683,4,0
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,1898,13129,0,0,0,0,0,0,2018,10,15027,2018-10-01,9,-11231,4,0
CARTAGENA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,2924,0,0,2019,2,2924,2019-02-01,13,0,1,0
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,30326,0,0,0,0,0,0,0,2018,8,30326,2018-08-01,7,30326,3,0
SANTA MARTA,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,0,349676,0,0,0,22910,0,0,2019,4,372586,2019-04-01,15,-349676,2,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL LIQUIDO,4005,18346,0,0,0,56593,0,0,2022,6,78944,2022-06-01,53,-14341,2,0
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,43,6,14,0,0,0,0,0,2018,4,63,2018-04-01,3,37,2,0
BARRANQUILLA,PORTMAGDALENA S.A.,PUBLICO,GRANEL LIQUIDO,1381,10630,0,0,0,0,0,0,2018,10,12011,2018-10-01,9,-9249,4,0
CARTAGENA,SOCIEDAD PORTUARIA BAVARIA S.A,PRIVADO,GENERAL,27510,0,0,0,0,0,0,0,2019,12,27510,2019-12-01,23,27510,4,0
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,14078,17467,373,3534,0,0,0,0,2022,5,35452,2022-05-01,52,-3389,2,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,14208,0,0,0,0,0,0,2021,9,14208,2021-09-01,44,-14208,3,0
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,35127,0,0,0,0,0,0,2025,1,35127,2025-01-01,84,-35127,1,0
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,101001,166772,32647,0,0,0,0,0,2019,10,300420,2019-10-01,21,-65771,4,0
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,GENERAL,0,0,0,0,0,2449,0,0,2018,4,2449,2018-04-01,3,0,2,0
CARTAGENA,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,4860,0,0,2020,11,4860,2020-11-01,34,0,4,0
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,156,25663,0,250,0,0,0,3831,2019,3,29900,2019-03-01,14,-25507,1,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,88240,172557,37594,0,0,0,0,0,2022,6,298391,2022-06-01,53,-84317,2,0
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,CONTENEDORES,0,0,0,0,0,4666,0,0,2021,6,4666,2021-06-01,41,0,2,0
SANTA MARTA,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,0,537736,0,0,0,0,0,0,2022,3,537736,2022-03-01,50,-537736,1,0
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,88048,0,0,0,0,0,0,2019,5,88048,2019-05-01,16,-88048,2,0
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,34679,0,0,0,0,0,0,2018,10,34679,2018-10-01,9,-34679,4,0
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,61568,0,0,0,0,0,0,0,2022,3,61568,2022-03-01,50,61568,1,0
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,38095,0,0,0,0,0,0,0,2021,1,38095,2021-01-01,36,38095,1,0
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,27422,0,0,0,0,0,0,2025,8,27422,2025-08-01,91,-27422,3,0
CARTAGENA,SOCIEDAD PORTUARIA MARDIQUE,PUBLICO,GENERAL,600,0,0,0,0,0,0,0,2023,8,600,2023-08-01,67,600,3,0
G. MORROSQUILLO,OLEODUCTO CENTRAL S.A.,PUBLICO,GRANEL LIQUIDO,1359428,0,0,0,0,0,0,0,2021,11,1359428,2021-11-01,46,1359428,4,0
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,GENERAL,0,28180,0,0,0,1868,0,0,2022,5,30048,2022-05-01,52,-28180,2,0
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,4269,27366,0,0,0,0,0,0,2020,12,31635,2020-12-01,35,-23097,4,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,18670,0,0,0,0,783,0,0,2021,2,19453,2021-02-01,37,18670,1,0
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,7318,0,0,0,0,0,0,2024,1,7318,2024-01-01,72,-7318,1,0
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,CONTENEDORES,619,2561,0,0,0,6653,0,0,2020,2,9833,2020-02-01,25,-1942,1,0
CARTAGENA,SOCIEDAD PORTUARIA MARDIQUE,PUBLICO,GENERAL,0,33027,0,0,0,0,0,0,2025,8,33027,2025-08-01,91,-33027,3,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,79568,42448,0,0,0,0,0,0,2022,11,122016,2022-11-01,58,37120,4,0
GUAJIRA,PUERTO BRISA S.A.,PUBLICO,GENERAL,0,12908,0,0,0,0,0,0,2022,1,12908,2022-01-01,48,-12908,1,0
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,46660,0,0,0,0,0,0,2021,11,46660,2021-11-01,46,-46660,4,0
CARTAGENA,SOCIEDAD PORTUARIA EL CAYAO S.A. E.S.P.,PUBLICO,GRANEL LIQUIDO,0,21678,0,0,0,0,0,0,2018,6,21678,2018-06-01,5,-21678,2,0
G. MORROSQUILLO,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,1094363,82672,0,0,0,0,0,0,2023,12,1177035,2023-12-01,71,1011691,4,0
CARTAGENA,ECOPETROL S.A.,PRIVADO,GRANEL LIQUIDO,142703,74862,0,0,0,293603,0,0,2023,9,511168,2023-09-01,68,67841,3,0
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,66203,0,0,0,0,0,0,0,2018,6,66203,2018-06-01,5,66203,2,0
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,102035,155115,335157,0,0,18308,0,0,2021,10,610615,2021-10-01,45,-53080,4,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,CONTENEDORES,995,0,0,0,0,0,0,0,2019,4,995,2019-04-01,15,995,2,0
CARTAGENA,SOCIEDAD PORTUARIA EL CAYAO S.A. E.S.P.,PUBLICO,GRANEL LIQUIDO,0,124092,0,0,0,0,0,0,2025,7,124092,2025-07-01,90,-124092,3,0
CIENAGA,SOCIEDAD PORTUARIA PUERTO NUEVO S.A.,PUBLICO,CARBON AL GRANEL,265381,0,0,0,0,0,0,0,2023,10,265381,2023-10-01,69,265381,4,0
CARTAGENA,ALGRANEL S.A.,PUBLICO,GRANEL LIQUIDO,2250,1093,0,0,0,0,0,0,2020,5,3343,2020-05-01,28,1157,2,0
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,CONTENEDORES,364,1261,0,0,0,9042,0,0,2024,1,10667,2024-01-01,72,-897,1,0
TURBO,PROMOTORA BANANERA S.A,PUBLICO,CONTENEDORES,6615,0,0,0,0,3912,0,0,2019,8,10527,2019-08-01,19,6615,3,0
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GENERAL,0,89,0,0,0,4893,0,0,2022,10,4982,2022-10-01,57,-89,4,0
BUENAVENTURA,GRUPO PORTUARIO S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,117039,0,0,0,0,0,0,2022,3,117039,2022-03-01,50,-117039,1,0
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,CONTENEDORES,0,0,0,0,0,3933,0,0,2021,3,3933,2021-03-01,38,0,1,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,133305,0,0,4500,0,0,0,2021,11,137805,2021-11-01,46,-133305,4,0
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,CARBON AL GRANEL,22924,0,0,0,0,0,0,0,2019,9,22924,2019-09-01,20,22924,3,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,36943,61032,0,0,0,0,0,0,2020,10,97975,2020-10-01,33,-24089,4,0
BUENAVENTURA,GRUPO PORTUARIO S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,35184,0,0,0,0,0,0,2018,10,35184,2018-10-01,9,-35184,4,0
CARTAGENA,ZONA FRANCA ARGOS S.A.S.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,72613,49350,0,0,0,0,0,0,2021,9,121963,2021-09-01,44,23263,3,0
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,4542,0,0,0,0,0,0,2022,7,4542,2022-07-01,54,-4542,3,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,49,13741,0,0,2710,1376,0,0,2019,5,17876,2019-05-01,16,-13692,2,0
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,24275,0,0,0,0,0,0,0,2023,1,24275,2023-01-01,60,24275,1,0
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,124654,0,0,0,0,0,0,0,2022,12,124654,2022-12-01,59,124654,4,0
CARTAGENA,PUERTOS DEL CARIBE SOCIEDAD PORTUARIA S.A.,PUBLICO,GRANEL LIQUIDO,0,9098,0,0,0,0,0,0,2019,6,9098,2019-06-01,17,-9098,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,CARBON AL GRANEL,0,43898,0,0,0,0,0,0,2021,12,43898,2021-12-01,47,-43898,4,0
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,69493,0,0,0,0,0,0,2018,1,69493,2018-01-01,0,-69493,1,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,90806,156899,25556,0,0,0,0,0,2021,10,273261,2021-10-01,45,-66093,4,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,102100,0,0,0,0,0,0,0,2023,8,102100,2023-08-01,67,102100,3,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CARBON AL GRANEL,100000,0,0,0,0,0,0,0,2025,3,100000,2025-03-01,86,100000,1,0
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,1619,0,0,0,0,0,0,2024,1,1619,2024-01-01,72,-1619,1,0
BARRANQUILLA,PORTMAGDALENA S.A.,PUBLICO,GRANEL LIQUIDO,41704,23980,0,0,0,0,0,0,2021,8,65684,2021-08-01,43,17724,3,0
